time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.516759140598755,1.9773102863849217,15.74816247748191,0.19506488753513018,0.11931170150096637,0.0,-1.058230244593319,2.750642551193073,4.806885847572701,0.004516527463436557,0.0695734363364158,0.0,493.46826462597244,496.8574353626601,496.0624992742242,494.95871739967504
2.3400000000000016,-0.5827468350613778,2.1462140324471806,16.03914352448236,0.19516019210838476,0.1244907816849663,0.0,-1.141786389803197,2.879303717069452,4.891883833561291,-0.005027387616895137,0.10768613771253355,0.0,463.32573592412086,466.3182483457291,463.23943109094733,462.48819967703406
2.4000000000000017,-0.653914717769654,2.322897936747234,16.335612574857294,0.19533211085673496,0.13110391837601476,0.0,-1.23107841775458,3.009932562574786,4.989716892851234,0.015231434909897005,0.11485237664579913,0.0,468.247639176591,468.8149035618565,468.8266473973354,470.39829633339895
2.4600000000000017,-0.7303395422778564,2.5070532307825486,16.6361481536434,0.1964108864897609,0.13830691229034997,0.0,-1.3170401256980846,3.1284976410570287,5.027677402331204,0.022975792284890877,0.12881198274804972,0.0,450.1523343411161,451.2933835740409,452.6572190795923,453.2800407719251
2.520000000000002,-0.8116217984803702,2.6977087801455193,16.93585580266127,0.19762243698906712,0.14630244851309726,0.0,-1.3930160038682318,3.226711307178358,4.962614640246864,0.013947168066990472,0.14092191950323513,0.0,418.709587309161,419.7794091222349,418.59723020363907,417.81065204021803
2.580000000000002,-0.8982208874554124,2.8950802329867824,17.23576795066629,0.1984424499521369,0.15494010350476284,0.0,-1.4943943335713477,3.3521897423797467,5.033775919500534,0.013100350279244541,0.14942908645561023,0.0,462.3936512395356,463.08185037749007,463.9350618820659,463.8684324071748
2.640000000000002,-0.9903981079215867,3.0991202289969744,17.53568758275241,0.19964559828301365,0.16393247402170186,0.0,-1.5789127010802282,3.449132434977388,4.9635733117657415,0.03121979409770073,0.1507448327661953,0.0,418.231058596477,418.36831407396875,417.7062058703203,419.2837059670529
2.700000000000002,-1.0882035592510013,3.3094647340157377,17.83378857750063,0.2018031830094129,0.17350678462047586,0.0,-1.6820727936137065,3.5623501944006213,4.972680945286873,0.0440631461624036,0.1730574807763068,0.0,444.0061577445101,445.85698937080247,444.635799831932,445.68750760775873
2.760000000000002,-1.1927550084586789,3.527043977722161,18.134477877606823,0.20439793666369255,0.18374708937022,0.0,-1.8039007899308177,3.690281186961804,5.049417270178987,0.04155964147669954,0.16542164151915079,0.0,466.71283336414876,466.14277124567906,468.89871395029485,468.705083091782
2.820000000000002,-1.3050133981313297,3.752526774422265,18.440707366788583,0.2069470048858033,0.19407948841903444,0.0,-1.9389599891400724,3.8257531544438512,5.157143385469817,0.044272301844543976,0.18314278775955123,0.0,478.64289698819067,480.0157087384393,478.54851091537193,478.75582983894765
2.880000000000002,-1.4261047590975888,3.9866840508840182,18.75582943553979,0.20932160258957389,0.20469562801455687,0.0,-2.09842963576256,3.9793423089551534,5.345292671449589,0.02797441200708346,0.16013096647942984,0.0,505.6614140802325,504.02636913252405,505.9870354216507,504.812727884484
2.940000000000002,-1.5556995274897598,4.22877005711625,19.076047414981698,0.21069317317394187,0.21412202526337687,0.0,-2.2221854614716303,4.090122279986041,5.328228271414697,0.009912241387503792,0.15025348078533188,0.0,445.5451310617406,444.75992961769606,445.77602193975326,444.29731261845603
3.000000000000002,-1.6934221238101674,4.478002769675835,19.397595782625245,0.210964875577492,0.22340561244286228,0.0,-2.3693361664928227,4.2173671290469485,5.389191422769979,-0.009323643693030334,0.16242705512405498,0.0,469.9821625577058,470.945987878626,472.2740428368688,470.7876699572401
3.0600000000000023,-1.840111190165392,4.734787902308863,19.72253266052714,0.21132852395596302,0.23340588132668305,0.0,-2.5211257034157524,4.3418193134501175,5.4411923332133325,0.026271985739739233,0.17402724855365698,0.0,469.5770166445578,470.50097982687413,468.5785877805636,471.3382168289151
3.1200000000000023,-1.9961978795952806,4.999094007979074,20.05090122623667,0.21297923515787875,0.24382640612009343,0.0,-2.6826233348372805,4.468196740230459,5.503400184659471,0.029882599617493847,0.1729633391362831,0.0,475.1180329934166,475.063306928214,474.9162037642456,475.193255450929
3.1800000000000024,-2.1608496068716794,5.26985067498213,20.377738469442686,0.21468455905966088,0.2540025812361133,0.0,-2.806595348822914,4.557031171232741,5.391216781103903,0.025328668077785034,0.16186639002115036,0.0,419.6060450026578,418.67070046488095,420.18133670393513,419.7865159127209
3.2400000000000024,-2.3340457613635555,5.5467044364963805,20.701369493106796,0.216214659365491,0.26382260079478304,0.0,-2.9673912191574208,4.671273369311996,5.395772389544461,0.02584540897959162,0.16704040963462527,0.0,459.09474189316944,459.52973799869017,458.6689301021997,458.7100700445146
3.3000000000000025,-2.5170271655070686,5.83036367333355,21.025048484747032,0.2180381100806903,0.27417671989032844,0.0,-3.1327984645875815,4.783888414197327,5.392805394730836,0.03820692050822027,0.1817964760059774,0.0,457.0980707410276,458.3002190551677,458.09067940601904,459.0731049585871
3.3600000000000025,-2.7097879034325043,6.120514211232552,21.34731969430925,0.22042506933163164,0.28539049283869744,0.0,-3.293431265465161,4.887732524595602,5.3490226315590945,0.04276053811841107,0.19551340251732716,0.0,446.2607982132186,447.41284259414425,445.5950549132644,445.96804501338556
3.4200000000000026,-2.9124330673375134,6.416931840241501,21.667067201225354,0.22312064414865862,0.2975498063858488,0.0,-3.4623376690107537,4.992790589076709,5.308576594276279,0.048938362992490034,0.21405337601165242,0.0,448.89726927420094,450.43894127491757,447.53739714190584,448.0412231536491
3.4800000000000026,-3.1254069901864137,6.719641197072935,21.984253451232007,0.22621230338783516,0.3109599058005692,0.0,-3.637800849831457,5.097467611874899,5.263573658530249,0.05625798927481321,0.23770629835737545,0.0,447.5091820264511,449.47915861495756,448.718558868685,449.3141930737178
3.5400000000000027,-3.348666877396874,7.028307314400266,22.29722786042068,0.22939271953653861,0.32574390371873196,0.0,-3.805285554446356,5.19139619436583,5.168418550329904,0.0455524502241829,0.2597186767644526,0.0,432.2784772200477,434.1916721303542,433.75535398761434,432.857006483929
3.6000000000000028,-3.582517150900822,7.34281328217015,22.605288254989766,0.2327423897316354,0.34188481126088277,0.0,-3.9909001843648517,5.292051264822216,5.099485242691953,0.07098282857179457,0.2830399862227404,0.0,443.49254029857565,445.4765452032146,441.72274738504905,443.81749571862395
3.660000000000003,-3.8280377698035846,7.663534442540987,22.909831957971353,0.23704840503603286,0.3593815906018154,0.0,-4.19436994178731,5.398605647194228,5.050873805144027,0.07328991477313296,0.3047831015467402,0.0,452.04449405913795,453.8774334298878,452.0582727792095,452.2480560638531
3.720000000000003,-4.085094792625218,7.990060636879478,23.208852054958903,0.2412819111068183,0.37743621176218234,0.0,-4.375462726216853,5.485614744025493,4.91589156849057,0.06444699266152616,0.29177784001116347,0.0,425.68867617210077,424.67054323374055,424.7020399357565,423.9467086704731
3.780000000000003,-4.354449605279365,8.322512790506263,23.502519467942992,0.24511864010524054,0.39521708618458185,0.0,-4.604255809680145,5.595963665247262,4.871713069548577,0.06292360750213027,0.30418430839508864,0.0,457.940936488759,459.0130717656636,458.1128887008086,457.9945577849877
3.840000000000003,-4.638164693528161,8.661772789814098,23.794150261624743,0.24932397340258206,0.4135346054236164,0.0,-4.854141973387231,5.712486416190768,4.847707828175771,0.08152849335628655,0.3074147218198238,0.0,468.5001831744355,468.8410642235943,467.02005782739656,468.4727375933338
3.900000000000003,-4.935885636190883,9.007295414254923,24.08131293209301,0.25387958951205203,0.43181188243689395,0.0,-5.071091420495588,5.804869769466811,4.723429852331058,0.06133259847997463,0.2983682466361873,0.0,435.9815071112626,435.32136113752176,438.8948685495642,437.21944546545575
